,kind,metric,corpus,f1_weighted,f1_0,f1_1,bal_acc
66,gap_0,gap_0_p_future,SWB_ASR-->CND,0.7612166166305542,0.8616603255271912,0.37943801283836365,0.6625001311849389
67,gap_0,gap_0_p_future,SWB_GT,0.8390478968620301,0.9190005421638489,0.3886853277683258,0.7070834699976025
68,gap_0,gap_0_p_future,combined-->CND,0.8468021273612976,0.905901575088501,0.6221696972846985,0.8035911604520833
69,gap_0,gap_0_p_future,combined-->SWB_ASR,0.8321443319320678,0.907446825504303,0.4405360758304596,0.7089839499929073
70,gap_0,gap_0_p_now,CND,0.8056787967681884,0.8801843881607055,0.5224889039993286,0.7473144022101329
71,gap_0,gap_0_p_now,CND-->SWB_ASR,0.7688357353210449,0.901932954788208,0.07666776180267335,0.54617959645811
72,gap_0,gap_0_p_now,CND_multimodal_early_fusion,0.8233838319778443,0.8914893865585327,0.5645198464393616,0.769745076103235
73,gap_0,gap_0_p_now,CND_multimodal_late_fusion,0.8224337220191955,0.8921901464462281,0.5572949647903442,0.7684823177658681
74,gap_0,gap_0_p_now,CND_video_only,0.741145133972168,0.8542022109031677,0.3114241182804108,0.6385319685401531
75,gap_0,gap_0_p_now,SWB_ASR,0.803736686706543,0.8884957075119019,0.36294978857040405,0.7046223143126094
76,gap_0,gap_0_p_now,SWB_ASR-->CND,0.7615995168685913,0.8569579720497131,0.39914952516555785,0.6835794164214544
77,gap_0,gap_0_p_now,SWB_GT,0.8317583918571472,0.9094699501991272,0.39401944875717165,0.7213868876631964
78,gap_0,gap_0_p_now,combined-->CND,0.8080703973770141,0.8853571057319641,0.5143096923828125,0.7489743086908616
79,gap_0,gap_0_p_now,combined-->SWB_ASR,0.7917681694030761,0.8820043563842773,0.32249754667282104,0.7149946165092694
80,gap_0,s_pred_p_future,CND,0.8406435012817383,0.819706916809082,0.8574993371963501,0.8391669211834214
81,gap_0,s_pred_p_future,CND-->SWB_ASR,0.5918044209480285,0.5883525788784028,0.5951318979263306,0.6007517237737972
82,gap_0,s_pred_p_future,CND_multimodal_early_fusion,0.861177134513855,0.8448299050331116,0.8743381977081299,0.8601291046212264
83,gap_0,s_pred_p_future,CND_multimodal_late_fusion,0.8590977787971497,0.8418684124946594,0.8729689955711365,0.8577833537425452
84,gap_0,s_pred_p_future,CND_video_only,0.7060490489006043,0.6597592115402222,0.7433166027069091,0.7018752698755245
85,gap_0,s_pred_p_future,SWB_ASR,0.7248022437095643,0.7384292840957641,0.7116660594940185,0.727997687003773
86,gap_0,s_pred_p_future,SWB_ASR-->CND,0.6759434938430786,0.6461520195007324,0.6999283909797669,0.6759078349352731
87,gap_0,s_pred_p_future,SWB_GT,0.6917537212371826,0.6960790514945984,0.6877771854400635,0.6958633104475613
88,gap_0,s_pred_p_future,combined-->CND,0.8450217723846436,0.8262953758239746,0.8600982189178467,0.8438783374806
89,gap_0,s_pred_p_future,combined-->SWB_ASR,0.7251505255699158,0.7338657736778259,0.7167491912841797,0.7272549963835578
90,gap_0,s_pred_p_now,CND,0.8306782245635986,0.8052520155906677,0.8511486768722534,0.8275442021402386
91,gap_0,s_pred_p_now,CND-->SWB_ASR,0.5446088433265686,0.45831496715545655,0.6277942180633544,0.5651974857298437
92,gap_0,s_pred_p_now,CND_multimodal_early_fusion,0.8441689133644104,0.8212495088577271,0.8626211285591125,0.8408436919258987
93,gap_0,s_pred_p_now,CND_multimodal_late_fusion,0.8447057127952575,0.8220103859901429,0.8629775285720825,0.841699490551604
94,gap_0,s_pred_p_now,CND_video_only,0.6792394876480102,0.6231099367141724,0.724428927898407,0.6740948698039089
95,gap_0,s_pred_p_now,SWB_ASR,0.7806593179702759,0.7805705547332764,0.7807448625564575,0.7811927197871229
96,gap_0,s_pred_p_now,SWB_ASR-->CND,0.7428677916526795,0.711592698097229,0.7680470705032348,0.7419662065578196
97,gap_0,s_pred_p_now,SWB_GT,0.7878244638442993,0.7852251052856445,0.790214228630066,0.7887502257796756
98,gap_0,s_pred_p_now,combined-->CND,0.832284951210022,0.8054012179374694,0.853928804397583,0.8287777068215915
